ACADEMIC_YEAR,SEMESTER,UNIV_TYPE_NAME,UNIV_MASTERNAME_TH,UNIV_NAME_TH,FAC_NAME,PROGRAM_NAME,LEV_NAME_ENG,GENDER_NAME,ALL STD
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,การศึกษาปฐมวัย,ป.ตรี,ชาย,11
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,การศึกษาปฐมวัย,ป.ตรี,หญิง,181
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,การสอนภาษาอังกฤษ,ป.ตรี,ชาย,8
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,การสอนภาษาอังกฤษ,ป.ตรี,หญิง,34
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,คอมพิวเตอร์ศึกษา,ป.ตรี,ชาย,34
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,คอมพิวเตอร์ศึกษา,ป.ตรี,หญิง,20
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,วิชาชีพครู,ป.บัณฑิต,ชาย,82
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,วิชาชีพครู,ป.บัณฑิต,หญิง,180
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ป.เอก,ชาย,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ป.เอก,หญิง,6
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ป.โท,ชาย,14
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะศึกษาศาสตร์,หลักสูตรและการสอน,ป.โท,หญิง,24
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,การจัดการภาครัฐและเอกชน,ป.โท,ชาย,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,การจัดการภาครัฐและเอกชน,ป.โท,หญิง,4
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,การจัดการองค์การและชุมชนยุคใหม่,ป.ตรี,หญิง,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,การท่องเที่ยวและการโรงแรม,ป.ตรี,หญิง,25
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,การท่องเที่ยวและการโรงแรม,ป.ตรี,ชาย,5
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,นิติศาสตร์,ป.ตรี,ชาย,31
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,นิติศาสตร์,ป.ตรี,หญิง,26
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,ภาษาอังกฤษเพื่อการสื่อสาร,ป.ตรี,หญิง,53
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,ภาษาอังกฤษเพื่อการสื่อสาร,ป.ตรี,ชาย,20
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,รัฐประศาสนศาสตร์,ป.โท,ชาย,7
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,รัฐประศาสนศาสตร์,ป.โท,หญิง,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,รัฐประศาสนศาสตร์,ป.ตรี,ชาย,80
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ,คณะสังคมศาสตร์และมนุษยศาสตร์,รัฐประศาสนศาสตร์,ป.ตรี,หญิง,54
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคโนโลยีชีวภาพ,เทคโนโลยีชีวภาพ,ป.โท,ชาย,1
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคโนโลยีอาหาร,เทคโนโลยีอาหาร,ป.ตรี,ชาย,26
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคโนโลยีอาหาร,เทคโนโลยีอาหาร,ป.ตรี,หญิง,79
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคโนโลยีอาหาร,ธุรกิจอุตสาหกรรมอาหาร,ป.ตรี,ชาย,22
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคโนโลยีอาหาร,ธุรกิจอุตสาหกรรมอาหาร,ป.ตรี,หญิง,48
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ป.ตรี,ชาย,127
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเทคนิคการแพทย์,เทคนิคการแพทย์,ป.ตรี,หญิง,669
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.เอก,ชาย,11
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.เอก,หญิง,9
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.โท,ชาย,14
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.โท,หญิง,15
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.ตรี,ชาย,121
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐกิจดิจิทัล,ป.ตรี,หญิง,94
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐศาสตร์การเมืองระหว่างประเทศและการพัฒนา,ป.เอก,ชาย,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะเศรษฐศาสตร์,เศรษฐศาสตร์การเมืองระหว่างประเทศและการพัฒนา,ป.เอก,หญิง,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,กายภาพบำบัด,ป.ตรี,ชาย,118
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,กายภาพบำบัด,ป.ตรี,หญิง,256
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,การจัดการสุขภาพผู้สูงอายุ,ป.ตรี,ชาย,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,การจัดการสุขภาพผู้สูงอายุ,ป.ตรี,หญิง,9
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,วิทยาศาสตร์การออกกำลังกายและสมรรถภาพทางการกีฬา,ป.ตรี,ชาย,66
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะกายภาพบำบัดและเวชศาสตร์การกีฬา,วิทยาศาสตร์การออกกำลังกายและสมรรถภาพทางการกีฬา,ป.ตรี,หญิง,13
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,คอมพิวเตอร์อาร์ต,ป.โท,ชาย,28
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,คอมพิวเตอร์อาร์ต,ป.โท,หญิง,17
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,คอมพิวเตอร์อาร์ต,ป.ตรี,ชาย,4
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,คอมพิวเตอร์อาร์ต,ป.ตรี,หญิง,1
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,วิชวลเอฟเฟค,ป.ตรี,ชาย,342
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะดิจิทัลอาร์ต,วิชวลเอฟเฟค,ป.ตรี,หญิง,448
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะทัศนมาตรศาสตร์,ทัศนมาตรคลินิก,ป.โท,ชาย,4
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะทัศนมาตรศาสตร์,ทัศนมาตรคลินิก,ป.โท,หญิง,10
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะทัศนมาตรศาสตร์,ทัศนมาตรศาสตร์,ป.ตรี,ชาย,107
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะทัศนมาตรศาสตร์,ทัศนมาตรศาสตร์,ป.ตรี,หญิง,320
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนวัตกรรมเกษตร,นวัตกรรมเกษตร,ป.ตรี,ชาย,160
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนวัตกรรมเกษตร,นวัตกรรมเกษตร,ป.ตรี,หญิง,30
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.เอก,ชาย,12
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.เอก,หญิง,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.โท,ชาย,13
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.โท,หญิง,15
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.ตรี,ชาย,193
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.ตรี,หญิง,340
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,เทคโนโลยีสารสนเทศและการสื่อสาร,ป.ตรี,ชาย,162
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,เทคโนโลยีสารสนเทศและการสื่อสาร,ป.ตรี,หญิง,76
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การเงินและการลงทุน,ป.ตรี,ชาย,187
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การเงินและการลงทุน,ป.ตรี,หญิง,148
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การเป็นผู้ประกอบการ,ป.โท,ชาย,4
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การเป็นผู้ประกอบการ,ป.โท,หญิง,21
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การจัดการ,ป.ตรี,ชาย,270
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การจัดการ,ป.ตรี,หญิง,317
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การจัดการโลจิสติกส์และซัพพลายเชน,ป.ตรี,ชาย,361
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การจัดการโลจิสติกส์และซัพพลายเชน,ป.ตรี,หญิง,576
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การตลาดดิจิทัลและนวัตกรรมการค้าปลีก,ป.ตรี,ชาย,235
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การตลาดดิจิทัลและนวัตกรรมการค้าปลีก,ป.ตรี,หญิง,489
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การท่องเที่ยว การบริการ และกีฬา,ป.ตรี,ชาย,28
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การท่องเที่ยว การบริการ และกีฬา,ป.ตรี,หญิง,43
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การบริหารธุรกิจระหว่างประเทศ,ป.ตรี,ชาย,183
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,การบริหารธุรกิจระหว่างประเทศ,ป.ตรี,หญิง,370
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,ธุรกิจดิจิทัล,ป.ตรี,ชาย,177
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,ธุรกิจดิจิทัล,ป.ตรี,หญิง,180
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,ธุรกิจดิจิทัลระหว่างประเทศ,ป.โท,ชาย,3
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,ธุรกิจระหว่างประเทศ,ป.ตรี,ชาย,70
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,ธุรกิจระหว่างประเทศ,ป.ตรี,หญิง,153
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,นิเทศศาสตร์,ป.ตรี,ชาย,27
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,นิเทศศาสตร์,ป.ตรี,หญิง,66
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,บริหารธุรกิจ,ป.เอก,ชาย,7
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,บริหารธุรกิจ,ป.เอก,หญิง,14
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,บริหารธุรกิจ,ป.โท,ชาย,42
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบริหารธุรกิจ,บริหารธุรกิจ,ป.โท,หญิง,79
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบัญชี,การบัญชี,ป.ตรี,ชาย,113
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบัญชี,การบัญชี,ป.ตรี,หญิง,441
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบัญชี,บัญชี,ป.โท,ชาย,9
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะบัญชี,บัญชี,ป.โท,หญิง,23
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลผู้ใหญ่และผู้สูงอายุ,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลผู้ใหญ่และผู้สูงอายุ,ป.โท,หญิง,20
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.ตรี,ชาย,43
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.ตรี,หญิง,630
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรังสีเทคนิค,รังสีเทคนิค,ป.ตรี,ชาย,64
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรังสีเทคนิค,รังสีเทคนิค,ป.ตรี,หญิง,210
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,การเมืองการปกครอง,ป.เอก,ชาย,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,การเมืองการปกครอง,ป.เอก,หญิง,5
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,การเมืองการปกครอง,ป.โท,ชาย,6
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,การเมืองการปกครอง,ป.โท,หญิง,8
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,รัฐศาสตร์,ป.ตรี,ชาย,228
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะรัฐศาสตร์,รัฐศาสตร์,ป.ตรี,หญิง,316
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาลัยแพทยศาสตร์,แพทยศาสตร์,ป.ตรี,ชาย,280
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาลัยแพทยศาสตร์,แพทยศาสตร์,ป.ตรี,หญิง,550
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาลัยแพทยศาสตร์,ตจวิทยาและตจศัลยศาสตร์,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาลัยแพทยศาสตร์,ตจวิทยาและตจศัลยศาสตร์,ป.โท,หญิง,1
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาศาสตร์,วิทยาศาสตร์ชีวการแพทย์,ป.โท,หญิง,2
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาศาสตร์,วิทยาศาสตร์ชีวการแพทย์,ป.ตรี,ชาย,79
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะวิทยาศาสตร์,วิทยาศาสตร์ชีวการแพทย์,ป.ตรี,หญิง,444
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาและวัฒนธรรมเกาหลี,ป.ตรี,ชาย,22
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาและวัฒนธรรมเกาหลี,ป.ตรี,หญิง,467
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาไทยเพื่อการสื่อสาร,ป.ตรี,ชาย,7
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาไทยเพื่อการสื่อสาร,ป.ตรี,หญิง,29
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาจีน,ป.ตรี,ชาย,32
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาจีน,ป.ตรี,หญิง,384
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาญี่ปุ่น,ป.ตรี,ชาย,117
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาญี่ปุ่น,ป.ตรี,หญิง,194
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาฝรั่งเศส,ป.ตรี,ชาย,14
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาฝรั่งเศส,ป.ตรี,หญิง,30
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาอังกฤษ,ป.ตรี,ชาย,307
2567,1,มหาวิทยาลัยเอกชน,มหาวิทยาลัยรังสิต,มหาวิทยาลัยรังสิต,คณะศิลปศาสตร์,ภาษาอังกฤษ,ป.ตรี,หญิง,800
